项目编码,项目名称,专业,分包类型,产值
U_ORG_XM_MYZZ,北京密云项目住宅,土建,指定,0
U_ORG_XM_NCGXWDZ,南昌高新微电子科技园,土建,指定,0
U_ORG_XM_NCJKQJD,南昌经开区LED电子信息孵化示范基地机电,土建,指定,0
U_ORG_XM_NCSSMZXJD,南昌市市民中心建设工程机电,土建,指定,0
U_ORG_XM_NGZCXQ,北京石景山区南宫住宅小区,土建,指定,0
U_ORG_XM_NJHSXFDJC,南京华夏幸福大校场项目G地块,土建,指定,0
U_ORG_XM_NJHXC,南京海峡城E地块住宅,土建,指定,0
U_ORG_XM_NJKGZNGGW,南京空港智能骨干网,土建,指定,566037.74
U_ORG_XM_NJTJD,南京台积电12吋晶圆厂与设计服务中心一期,土建,指定,0
U_ORG_XM_NJTS,南京腾讯华东云计算基地,土建,指定,0
U_ORG_XM_NJYZJG29DK,南京燕子矶G29B地块,土建,指定,78329868.54
U_ORG_XM_NJZGJCDLJD,南京紫光集成电路基地,土建,指定,0
U_ORG_XM_NTALYJS,南通阿里云计算数据中心,土建,指定,0
U_ORG_XM_NTJH,南通江海阿里云计算数据中心,土建,指定,0
U_ORG_XM_NTJSY,南通金属园阿里云计算数据中心,土建,指定,0
U_ORG_XM_NTRCGSD1,通锡高速公路海门至通州段TXGS-LJ3项目部第1分部,土建,指定,160377.36
U_ORG_XM_NTRCGSD2,通锡高速公路海门至通州段TXGS-LJ3项目部第2分部,土建,指定,0
U_ORG_XM_NTRCGSD3,通锡高速公路海门至通州段TXGS-LJ3项目部第3分部,土建,指定,160377.36
U_ORG_XM_NTRCGSZHB,通锡高速公路海门至通州段TXGS-LJ3,土建,指定,0
U_ORG_XM_PAGJJRZX,深圳平安国际金融中心（局集团）,土建,指定,32227099.03
U_ORG_XM_PAJRZXNT,深圳平安金融中心南塔,土建,指定,0
U_ORG_XM_PJZW,盘锦忠旺铝业一期一标段A区,土建,指定,-229855.55
U_ORG_XM_QBJWTZX,成都青白江区文化体育中心,土建,指定,0
U_ORG_XM_QBJZHDD,成都青白江区智慧大道,土建,指定,0
U_ORG_XM_QDHFSJ,青岛华发四季,土建,指定,0
U_ORG_XM_QDHNJD,青岛华能信息产业基地机电,土建,指定,0
U_ORG_XM_QDTKZJ,青岛泰康之家养老,土建,指定,0
U_ORG_XM_QDWKFCZJ,青岛万科翡翠长江,土建,指定,0
U_ORG_XM_QDYGYH,青岛阳光·壹号,土建,指定,0
U_ORG_XM_QHBT,北京清华大学北体育馆,土建,指定,17678431.24
U_ORG_XM_QHDLDBDT,秦皇岛礼鼎高端集成电路封装载板智能制造基地,土建,指定,1985112
U_ORG_XM_QHSSM,北京清华大学苏世民书院,土建,指定,0
U_ORG_XM_QZSABDT,泉州三安半导体研发与产业化,土建,指定,0
U_ORG_XM_RHALYEQ,杭州仁和阿里云计算数据中心二期,土建,指定,0
U_ORG_XM_RHYY,北京市仁和医院二期,土建,指定,0
U_ORG_XM_RJZX,北京如家北纬路店装修,土建,指定,0
U_ORG_XM_SCGAFY,四川广安富盈洋房及商业,土建,指定,0
U_ORG_XM_SCGAJDGZ,四川广安富盈酒店机电改造,土建,指定,0
U_ORG_XM_SCGCCYY,四川国际创新设计产业园A地块,土建,指定,0
U_ORG_XM_SCTKXNYY,四川泰康西南医院,土建,指定,0
U_ORG_XM_SDBZZYY,山东滨州中医医院新院,土建,指定,11983735.53
U_ORG_XM_SDJCGZ,北京首都机场2号航站楼改造,土建,指定,212311.48
U_ORG_XM_SDRCGEJD,山东荣成歌尔电子4#厂房、2#动力中心机电,土建,指定,0
U_ORG_XM_SDYKDKYL,北京首都医科大学临床科研楼改造,土建,指定,0
U_ORG_XM_SHGBSH,上海古北SOHO机电工程,土建,指定,0
U_ORG_XM_SHGH,上海国浩长风城二期东地块综合体,土建,指定,0
U_ORG_XM_SHGKBDT,上海格科半导体,土建,指定,0
U_ORG_XM_SHPDAZF1101,上海浦东新区安置房11-01地块,土建,指定,36563653.34
U_ORG_XM_SHPDEQ,上海浦东新区安置房二期,土建,指定,27927669.42
U_ORG_XM_SHTKSYGZ,上海泰康申园一期改造,土建,指定,0
U_ORG_XM_SHTXGKJCF,上海腾讯改扩建厂房,土建,指定,0
U_ORG_XM_SHTY,上海天岳碳化硅半导体材料,土建,指定,0
U_ORG_XM_SHWDNZJD,上海万科南站商务城三期机电,土建,指定,0
U_ORG_XM_SHWKXMJD,上海万科莘闵综合机电,土建,指定,0
U_ORG_XM_SHXYDJD,上海商汤科技新一代人工智能计算和赋能平台机电,土建,指定,0
U_ORG_XM_SJZXJD,北京数据港1号数据中心机电,土建,指定,0
U_ORG_XM_SKWKZX,北京首开万科中心,土建,指定,0
U_ORG_XM_SMDLGZ,北京生命科学实验室改造,土建,指定,0
U_ORG_XM_SMKYDL,北京生命科学科研大楼,土建,指定,0
U_ORG_XM_SRHXLIVEXJYQ,上饶华熙Live·信江一期,土建,指定,0
U_ORG_XM_SXDTZDYQ,山西大同正大一期,土建,指定,0
U_ORG_XM_SXQQJD,绍兴钱清B地块商业机电,土建,指定,0
U_ORG_XM_SXWNZDYQ,陕西渭南澄城正大一期,土建,指定,0
U_ORG_XM_SYFDSJC,沈阳方大·世纪城 01-C 医养项目三标段,土建,指定,0
U_ORG_XM_SYHTWWLJD,三亚海棠湾国际购物中心物流基地,土建,指定,0
U_ORG_XM_SYHXD,三亚海棠湾河心岛,土建,指定,0
U_ORG_XM_SYJLDK,沈阳市沈河区金廊22-1地块,土建,指定,0
U_ORG_XM_SYJLSY,沈阳嘉里A2地块商业,土建,指定,0
U_ORG_XM_SYJLZX,沈阳嘉里中心T1及T4楼,土建,指定,0
U_ORG_XM_SYJLZXBDK,沈阳嘉里中心B地块3a1、3a2期,土建,指定,0
U_ORG_XM_SYJLZXJD,沈阳嘉里中心居住商业（C地块）机电工程,土建,指定,0
U_ORG_XM_SYJLZXJDJJT,沈阳嘉里中心居住商业（C地块）机电工程（局集团）,土建,指定,0
U_ORG_XM_SYJLZXT,沈阳嘉里中心A2地块T2办公楼总承包工程,土建,指定,0
U_ORG_XM_SYJYJD,三亚海棠湾君悦酒店,土建,指定,0
U_ORG_XM_SYLCQYCSQ,沈阳绿城全运村四期,土建,指定,0
U_ORG_XM_SYSKRY,沈阳首开如院,土建,指定,23020214.92
U_ORG_XM_SYSNYG,沈阳苏宁电子商务运营中心(一期),土建,指定,0
U_ORG_XM_SYTK,沈阳泰康之家沈园,土建,指定,0
U_ORG_XM_SYXCD13JQ,北京顺义新城第13街区居住区,土建,指定,8925388.39
U_ORG_XM_SYXSWSQ,沈阳华润橡树湾4期,土建,指定,0
U_ORG_XM_SYZHHPZM,沈阳中海和平之门5.1期,土建,指定,0
U_ORG_XM_SYZHSYEQ,沈阳中海商业二期,土建,指定,0
U_ORG_XM_SYZJCLY,沈阳中集车辆园,土建,指定,0
U_ORG_XM_SZDSDS,深圳达实大厦改扩建,土建,指定,0
U_ORG_XM_SZDXXLXQ,深圳大学西丽校区,土建,指定,0
U_ORG_XM_SZGJYSBLJYZB,深圳至正大厦,土建,指定,0
U_ORG_XM_SZGMQJRJ,深圳光明区金融街,土建,指定,0
U_ORG_XM_SZHXDZQZ,深圳华星光电第11代大宗气体站,土建,指定,0
U_ORG_XM_SZJCBZZ,深圳机场调蓄池泵闸站,土建,指定,0
U_ORG_XM_SZJCKFQ,深圳机场开发区西区,土建,指定,0
U_ORG_XM_SZJLSWZX,深圳嘉里商务中心,土建,指定,182467346
U_ORG_XM_SZJLSWZXYQ,深圳嘉里商务中心（一期）,土建,指定,0
U_ORG_XM_SZJSDX,深圳技术大学建设项目（一期）,土建,指定,0
U_ORG_XM_SZLDBDT,深圳礼鼎高端集成电路载板及先进封装基地,土建,指定,0
U_ORG_XM_SZLHTJWQJD,苏州龙湖天街五期机电总包,土建,指定,0
U_ORG_XM_SZLXCXY,深圳联想创新科技园综合机电,土建,指定,0
U_ORG_XM_SZNSZD,深圳南山中国电子科技园,土建,指定,0
U_ORG_XM_SZPACXDS,深圳平安财险大厦,土建,指定,0
U_ORG_XM_SZPAGJJRZX,深圳平安国际金融中心,土建,指定,0
U_ORG_XM_SZPDSDDSJD,深圳鹏鼎时代大厦机电,土建,指定,0
U_ORG_XM_SZQHJLSQ,深圳嘉里商务中心(三期),土建,指定,0
U_ORG_XM_SZQHSDYXZ,深圳前海十单元3小镇,土建,指定,0
U_ORG_XM_SZQWXXSNZX,深圳前湾信息枢纽中心,土建,指定,0
U_ORG_XM_SZRYJD,深圳柔宇国际柔性显示产业园机电,土建,指定,0
U_ORG_XM_SZSCSWDS,深圳首创商务大厦,土建,指定,0
U_ORG_XM_SZSCZX,深圳市创新创业无障碍服务中心,土建,指定,0
U_ORG_XM_SZSMYF,深圳水木一方大厦,土建,指定,0
U_ORG_XM_SZSSGL,深圳石厦村综合管廊,土建,指定,0
U_ORG_XM_SZTK,苏州泰康之家31703地块,土建,指定,120720.72
U_ORG_XM_SZWXGY,苏州文星公寓扩建项目（二标段）,土建,指定,0
U_ORG_XM_SZXGDX,深圳香港中文大学二期II标,土建,指定,0
U_ORG_XM_SZXL,深圳西丽高尔夫球俱乐部员工宿舍,土建,指定,0
U_ORG_XM_SZXMGJZB,深圳小米国际总部,土建,指定,0
U_ORG_XM_SZYBXQ,深圳职业技术学院北校区,土建,指定,4855345.79
U_ORG_XM_SZYCC,深圳悦彩城,土建,指定,0
U_ORG_XM_SZYCGSHLZ,苏州虞城(姑苏)±800千伏换流站土建C包,土建,指定,0
U_ORG_XM_SZYHDSJD,深圳宇宏大厦机电,土建,指定,0
U_ORG_XM_SZYLXDXQ,深圳职业技术学院留仙洞校区,土建,指定,0
U_ORG_XM_SZYXSGYCJ,深圳职业技术学院学生公寓拆建,土建,指定,0
U_ORG_XM_TH008,北京台湖公园里008地块,土建,指定,0
U_ORG_XM_TJBNW,天津宁宇家园二期,土建,指定,0
U_ORG_XM_TJDTQHX,天津地铁7号线一期工程PPP项目土建10标段,土建,指定,0
U_ORG_XM_TJDYC,天津大悦城B地块办公楼,土建,指定,0
U_ORG_XM_TJJHS,天津金海墅,土建,指定,0
U_ORG_XM_TJJLZX,天津嘉里中心,土建,指定,0
U_ORG_XM_TJJRJ,天津金融街（和平）中心,土建,指定,-1021722.34
U_ORG_XM_TJJRJBHRY,天津金融街滨海融御,土建,指定,9052410.07
U_ORG_XM_TJJRJDLH,天津金融街东丽湖一期及展示区,土建,指定,49765140.15
U_ORG_XM_TJJT,天津津塔项目经理部,土建,指定,0
U_ORG_XM_TJJTDS,天津金唐大厦,土建,指定,0
U_ORG_XM_TJLWL,天津中粮大道一期E地块(祥云名苑),土建,指定,0
U_ORG_XM_TJNKXX,天津海河教育园区南开学校,土建,指定,0
U_ORG_XM_TJQYC,天津全运村,土建,指定,0
U_ORG_XM_TJQYCDJXM,天津全运村代建东区小学幼儿园邻里中心,土建,指定,0
U_ORG_XM_TJSCZBZ,天津首创中北镇,土建,指定,0
U_ORG_XM_TJSYQ,天津天碱商业区14#地,土建,指定,7101579.48
U_ORG_XM_TJTHC,天津天河城购物中心,土建,指定,11576980.5
U_ORG_XM_TJTYDQ,天津通用电气医疗系统生产基地,土建,指定,0
U_ORG_XM_TJTYHHYQ,天津天阅海河一期,土建,指定,0
U_ORG_XM_TJWQDK,天津武清080地块,土建,指定,4981729.74
U_ORG_XM_TJYGJDY,天津阳光晶典苑,土建,指定,0
U_ORG_XM_TJYJPJRQ,天津于家堡金融区3-16地块,土建,指定,0
U_ORG_XM_TJYYDS,天津远洋大厦二期工程,土建,指定,0
U_ORG_XM_TJZBZJGQ,天津中北镇居住区G区,土建,指定,7191938.67
U_ORG_XM_TJZLDDDDKJZ,天津中粮大道一期D地块精装,土建,指定,0
U_ORG_XM_TJZX,天津中芯P3厂房,土建,指定,0
U_ORG_XM_TKSJYLSQ,上海泰康松江养老社区08地块,土建,指定,0
U_ORG_XM_TRDERMYYJD,铜仁第二人民医院机电,土建,指定,0
U_ORG_XM_TSXSW,唐山橡树湾,土建,指定,0
U_ORG_XM_TTTGHHY,天津天通泰观湖花园,土建,指定,0
U_ORG_XM_TTTKJY,北京天通泰中以文化数码科技园,土建,指定,0
U_ORG_XM_TXBHDAJDJT,深圳腾讯滨海大厦项目机电专业分包（局集团）,土建,指定,0
U_ORG_XM_TXBHDXJD,深圳腾讯滨海大厦项目机电专业分包,土建,指定,0
U_ORG_XM_TZHXQ,北京通州核心区运河项目Ⅱ-05地块,土建,指定,0
U_ORG_XM_TZWKZX,北京天竺万科中心,土建,指定,0
U_ORG_XM_WFBSQCFJD,潍坊歌尔电子保税区9#厂房机电,土建,指定,0
U_ORG_XM_WFYLJMSQ,潍坊怡力精密四期1#2#厂房机电,土建,指定,0
U_ORG_XM_WHHXGD,武汉华星光电t3,土建,指定,0
U_ORG_XM_WHHXGDT4,武汉华星光电t4,土建,指定,0
U_ORG_XM_WHHXGDTJDAB,武汉华星光电t4机电A包,土建,指定,0
U_ORG_XM_WHJDF,武汉高世代薄膜晶体管液晶显示器件(TFT-LCD)生产线,土建,指定,5319513.79
U_ORG_XM_WHSZSSZB,芜湖三只松鼠研发运营中心,土建,指定,0
U_ORG_XM_WHTKCY,武汉泰康之家·楚园,土建,指定,0
U_ORG_XM_WHWKCYTD,北京五和万科长阳天地,土建,指定,0
U_ORG_XM_WHXX,武汉新芯OS4F装修,土建,指定,0
U_ORG_XM_WHZHTF,武汉中国特种飞行器研发中心,土建,指定,0
U_ORG_XM_WJBGLEQ,望京办公楼二期,土建,指定,5443541.01
U_ORG_XM_WJSHZX,北京望京SOHO中心,土建,指定,0
U_ORG_XM_WKCYWYCZZX,北京祥筑万科长阳文娱创作中心,土建,指定,0
U_ORG_XM_WKFCYT,北京万科翡翠云图,土建,指定,5495624.08
U_ORG_XM_WKSBSYDZX,五棵松冰上运动中心,土建,指定,10175895.43
U_ORG_XM_WKSLQGY,北京五棵松篮球公园施工,土建,指定,0
U_ORG_XM_WKSZHL,北京五棵松文化体育中心配套综合楼,土建,指定,3377060.02
U_ORG_XM_WLCBALYJS,乌兰察布阿里云计算数据中心,土建,指定,0
U_ORG_XM_WLCBKS,乌兰察布快手智能云数据中心,土建,指定,0
U_ORG_XM_WLCBYJSJD,乌兰察布阿里云计算数据中心机电设备安装工程,土建,指定,0
U_ORG_XM_WRKTDSF,深圳微软科通大厦[发展],土建,指定,0
U_ORG_XM_WRKTDX,深圳微软科通大厦,土建,指定,0
U_ORG_XM_WTDSXD,天津万通大厦（信达二期）,土建,指定,0
U_ORG_XM_WXGLJRDS,无锡国联金融大厦,土建,指定,0
U_ORG_XM_WXHFZNZSCDKZZ,无锡华发中南装饰城地块住宅,土建,指定,67166651.83
U_ORG_XM_WXHK,无锡鸿坤理想湾,土建,指定,0
U_ORG_XM_WXHL2Z,无锡恒隆广场办公楼2座,土建,指定,24701044.26
U_ORG_XM_WXHLGC,无锡恒隆广场综合发展,土建,指定,0
U_ORG_XM_WXHLGCBGL,无锡恒隆广场办公楼2座保护工程,土建,指定,0
U_ORG_XM_WXJRG,无锡河埒金融商务港,土建,指定,90537.45
U_ORG_XM_WXOPN,无锡欧谱纳轻型燃气机制造,土建,指定,0
U_ORG_XM_WXSHCZBEDK,无锡市综合交通枢纽项目,土建,指定,0
U_ORG_XM_WXSKHLSKJ,无锡SK海力士厂房扩建,土建,指定,0
U_ORG_XM_WXSSMZX,无锡市市民中心项目工程指挥部,土建,指定,0
U_ORG_XM_WXXZBDT,无锡芯卓半导体产业化建设,土建,指定,2358490.57
U_ORG_XM_WXZGCRJYEQ,无锡中关村软件园太湖分园二期,土建,指定,0
U_ORG_XM_WXZGCZZ,无锡中关村软件园住宅,土建,指定,0
U_ORG_XM_XALXHJD,西安利星行酒店,土建,指定,42992924.65
U_ORG_XM_XARCWSZZ,容城县农村生活污水综合整治项目（EPC）一标,土建,指定,0
U_ORG_XM_XASXBDTRQUT,西安三星半导体二期UT栋,土建,指定,0
U_ORG_XM_XASXCF,西安三星半导体FAB厂房,土建,指定,0
U_ORG_XM_XAXQRDPQ,河北建投雄安·金湖未来城项目一第二标段,土建,指定,0
U_ORG_XM_XAYLAZF,西安阎良三四七区安置房,土建,指定,0
U_ORG_XM_XAYSWCYJD,西安奕斯伟硅产业基地,土建,指定,0
U_ORG_XM_XAZSSGX,雄安高铁站片区外部输水管线,土建,指定,0
U_ORG_XM_XCQ9HZCB,北京西城区金融大街9号商业办公扩建（总承包）,土建,指定,0
U_ORG_XM_XDWLEQ,北京西大望路二期,土建,指定,1306762.07
U_ORG_XM_XGLSYJR,北京霞光里5号、6号商业金融,土建,指定,2324255.68
U_ORG_XM_XJCAZF,北京新机场安置房,土建,指定,0
U_ORG_XM_XJCXXZX,北京新机场信息中心,土建,指定,0
U_ORG_XM_XJK1H,北京新街口1号工程,土建,指定,14449827.58
U_ORG_XM_XMTBSCX,厦门天马显示科技有限公司第6代柔性AMOLED生产线,土建,指定,0
U_ORG_XM_XZMGZ,北京西直门南小街115号综合维修改造,土建,指定,0
U_ORG_XM_XZWKFCZGJD,徐州万科翡翠之光机电,土建,指定,0
U_ORG_XM_XZWKTSLJD,徐州万科铜山路项目A地块商业机电,土建,指定,0
U_ORG_XM_XZYLH,徐州云龙湖悦府三期,土建,指定,0
U_ORG_XM_YCXJTJ,运城新建铜基新材料基地,土建,指定,0
U_ORG_XM_YDDSGZ,北京盈都大厦D座室内外装修改造,土建,指定,697278.48
U_ORG_XM_YFKYL,永丰Ⅱ-11地块科研办公楼,土建,指定,0
U_ORG_XM_YJSGZ,北京电信亦庄云计算改造,土建,指定,0
U_ORG_XM_YTABND,烟台爱博诺德医用材料生产,土建,指定,5764221.83
U_ORG_XM_YTBDT,烟台智路联测半导体,土建,指定,8605155.64
U_ORG_XM_YXHE2DK,北京怀柔区雁栖湖柏崖厂村E2地块,土建,指定,0
U_ORG_XM_YYZXGZSQ,北京国家游泳中心改造三期,土建,指定,0
U_ORG_XM_YZYJSZX,北京亦庄云计算中心,土建,指定,0
U_ORG_XM_Z13SYJR,北京CBD核心区Z13地块商业金融,土建,指定,8974443.6
U_ORG_XM_ZBALBBFDJD,张北阿里巴巴数据中心F栋机电,土建,指定,0
U_ORG_XM_ZBALBBSJZXJD,张北阿里巴巴数据中心机电,土建,指定,0
U_ORG_XM_ZBALBBSJZXJDXET,张北阿里巴巴数据中心机电小二台,土建,指定,0
U_ORG_XM_ZBSJZX,张北数据中心2A3总承包工程,土建,指定,0
U_ORG_XM_ZGRNJCYGZ,北京最高人民检察院西区改造,土建,指定,0
U_ORG_XM_ZGZKT,北京Z15中国尊高区空调,土建,指定,0
U_ORG_XM_ZHCSXW,珠海醋酸纤维有限公司搬迁扩建,土建,指定,0
U_ORG_XM_ZHGCSQ,中海广场项目三期K地块,土建,指定,0
U_ORG_XM_ZHHFGC,珠海华发广场,土建,指定,0
U_ORG_XM_ZHJFBG,北京总后京丰宾馆老客房楼改造,土建,指定,0
U_ORG_XM_ZHZLSZ,珠海臻林山庄,土建,指定,0
U_ORG_XM_ZHZWKCZX,珠海正威科创中心,土建,指定,0
U_ORG_XM_ZJHFXCHY,湛江华发新城花园,土建,指定,0
U_ORG_XM_ZJKQSMZ,张家口下花园浅山名筑住宅小区,土建,指定,0
U_ORG_XM_ZJKTXHL,张家口腾讯怀来瑞北云数据中心,土建,指定,0
U_ORG_XM_ZLDDDDK,天津中粮大道一期D地块,土建,指定,48543.69
U_ORG_XM_ZLKJY,中粮科技园标准厂房,土建,指定,-1722035.25
U_ORG_XM_ZLKJYEQ,北京中粮科技园标准厂房二期,土建,指定,1687991.18
U_ORG_XM_ZQTXYJS,重庆腾讯云计算中心,土建,指定,0
U_ORG_XM_ZSJMDK,北京招商嘉铭10地块商业办公,土建,指定,0
U_ORG_XM_ZSYH,中山宇宏健康花城二期四段,土建,指定,149230074.7
U_ORG_XM_ZZCNSQ,郑州智能骨干网航空港区三期,土建,指定,0
U_ORG_XM_ZZHK,郑州海康威视科技园,土建,指定,0
U_ORG_XM_ZZJYJD,郑州市建业拾捌壹期机电,土建,指定,0
U_ORG_XM_ZZJYZX,郑州建业中心,土建,指定,0
U_ORG_XM_ZZQLY,涿州阿里云计算数据中心,土建,指定,0
U_ORG_XM_ZZWKGC,北京住总·万科广场,土建,指定,0
U_ORG_XM_AHWHYJSYY,安徽芜湖皖南医学院弋矶山医院,土建,自施,73607253.33
U_ORG_XM_AHZWCF,安徽忠旺厂房,土建,自施,-107705.52
U_ORG_XM_AJXXZSDCBDXMP4BD,埃及新行政首都CBD项目P4标段,土建,自施,216980604.9
U_ORG_XM_ASJGS,鞍山市公安局监管场所新建,土建,自施,90849254.98
U_ORG_XM_BDFZJXL,北京大学新建附属中学北校区综合教学楼,土建,自施,2441291.65
U_ORG_XM_BDKYL,北京大学教学科研楼,土建,自施,9157270
U_ORG_XM_BDTSGGZ,北京大学图书馆改造,土建,自施,6395998.35
U_ORG_XM_BJAN4D,北京奥南4#地,土建,自施,232321.7
U_ORG_XM_BJAZKYL,北京A座科研楼,土建,自施,0
U_ORG_XM_BJCBDSYJR,北京市CBD核心区Z2b地块商业金融,土建,自施,15957033.87
U_ORG_XM_BJDCBGLGKJ,北京东城办公楼改扩建,土建,自施,61288440.66
U_ORG_XM_BJDXHXYEQDL,北京大学化学学院E区大楼,土建,自施,46523476.46
U_ORG_XM_BJFSHFZYGY,北京房山华发中央公园,土建,自施,139382793.2
U_ORG_XM_BJFSLHXYTJ,北京房山龙湖熙悦天街,土建,自施,21235368.16
U_ORG_XM_BJFZDSZX,北京凤展大厦装修工程,土建,自施,0
U_ORG_XM_BJFZKYLJD,北京纺织科研楼实验楼机电,土建,自施,0
U_ORG_XM_BJGAZXGZ,北京港澳中心改造,土建,自施,118927542.2
U_ORG_XM_BJGJKJCBZX,北京国家科技传播中心,土建,自施,162250163.3
U_ORG_XM_BJGLYSQ03_31,北京高丽营三期03-31地块,土建,自施,17427765.49
U_ORG_XM_BJGMGYGZ,北京国贸公寓改造,土建,自施,-1369511.1
U_ORG_XM_BJHLDS,北京华力国际大厦,土建,自施,10034.59
U_ORG_XM_BJHPC,北京和平村,土建,自施,46468351.09
U_ORG_XM_BJHQDJQJT,北京环球度假区（集团）,土建,自施,1428429.75
U_ORG_XM_BJHQGYDJQ,北京环球度假区,土建,自施,18798116.53
U_ORG_XM_BJHQNYZX,北京环球能源中心,土建,自施,11250504.67
U_ORG_XM_BJHQZTGY,北京环球主题公园,土建,自施,28966244.75
U_ORG_XM_BJHRZGCCZZ,北京怀柔张各长村住宅,土建,自施,19054895.73
U_ORG_XM_BJHSMZXGZ,北京火神庙商业中心改造,土建,自施,30872714.19
U_ORG_XM_BJJCBDT,北京精测半导体设备及准分子激光器,土建,自施,118301970.7
U_ORG_XM_BJJGMBGLGJ,北京建国门办公楼改建工程,土建,自施,12330636.56
U_ORG_XM_BJKTDX,北京凯特大厦,土建,自施,18914780.74
U_ORG_XM_BJLZJRSWQ,北京丽泽金融商务区E-13、E-14地块,土建,自施,2938160.72
U_ORG_XM_BJLZJRSWQJ,北京丽泽金融商务区E区13、14地块项目[局集团],土建,自施,11732042.78
U_ORG_XM_BJNHHS,北京新机场南航航空食品设施,土建,自施,6652476.17
U_ORG_XM_BJODBSMZX,北京欧德宝商贸中心,土建,自施,6169743.52
U_ORG_XM_BJPAE05DK,北京平安金融中心E05地块,土建,自施,1366661.35
U_ORG_XM_BJQMCQGZ,北京前门B2B3地块重启后改造工程,土建,自施,0
U_ORG_XM_BJSKWKJD,北京首开万科天地机电,土建,自施,0
